Time, sec      Calc_Charge, C   Calc_Current, A  Calc_Energy, J   Real_Charge, C   Real_Current, A  Real_Energy, J   Abs_Energy_diff, J   Rel_Energy_diff, -   
4.940000e+01   9.010499e-01     5.403080e-01     5.519119e-01     6.482728e-01     7.614081e-01     5.000000e-01     5.191185e-02         4.935000e-02         
4.960000e+01   9.910905e-01     3.492918e-01     5.521326e-01     7.866190e-01     6.174387e-01     5.000000e-01     5.213262e-02         4.954947e-02         
4.980000e+01   1.041127e+00     1.440879e-01     5.523535e-01     8.936051e-01     4.488540e-01     5.000000e-01     5.235347e-02         4.974894e-02         
5.000000e+01   1.049122e+00     -6.701931e-02    5.525744e-01     9.649660e-01     2.623749e-01     5.000000e-01     5.257441e-02         4.994840e-02         
5.020000e+01   1.014736e+00     -2.755033e-01    5.527954e-01     9.978568e-01     6.543567e-02     5.000000e-01     5.279544e-02         5.014786e-02         
5.040000e+01   9.393404e-01     -4.729404e-01    5.530166e-01     9.909661e-01     -1.341122e-01    5.000000e-01     5.301656e-02         5.034732e-02         
5.060000e+01   8.259655e-01     -6.513497e-01    5.532378e-01     9.445688e-01     -3.283135e-01    5.000000e-01     5.323776e-02         5.054677e-02         
5.080000e+01   6.791763e-01     -8.035158e-01    5.534591e-01     8.605145e-01     -5.094259e-01    5.000000e-01     5.345906e-02         5.074622e-02         
5.100000e+01   5.048896e-01     -9.232808e-01    5.536804e-01     7.421542e-01     -6.702292e-01    5.000000e-01     5.368044e-02         5.094566e-02         
5.120000e+01   3.101356e-01     -1.005793e+00    5.539019e-01     5.942065e-01     -8.043125e-01    5.000000e-01     5.390192e-02         5.114510e-02         
5.140000e+01   1.027743e-01     -1.047704e+00    5.541235e-01     4.225697e-01     -9.063304e-01    5.000000e-01     5.412348e-02         5.134453e-02         
5.160000e+01   -1.088220e-01    -1.047305e+00    5.543451e-01     2.340864e-01     -9.722158e-01    5.000000e-01     5.434513e-02         5.154396e-02         
5.180000e+01   -3.161066e-01    -1.004595e+00    5.545669e-01     3.627083e-02     -9.993420e-01    5.000000e-01     5.456686e-02         5.174339e-02         
5.200000e+01   -5.107034e-01    -9.212814e-01    5.547887e-01     -1.629908e-01    -9.866276e-01    5.000000e-01     5.478869e-02         5.194281e-02         
5.220000e+01   -6.847456e-01    -8.007151e-01    5.550106e-01     -3.557545e-01    -9.345795e-01    5.000000e-01     5.501061e-02         5.214223e-02         
5.240000e+01   -8.311937e-01    -6.477517e-01    5.552326e-01     -5.343353e-01    -8.452726e-01    5.000000e-01     5.523261e-02         5.234164e-02         
5.260000e+01   -9.441202e-01    -4.685579e-01    5.554547e-01     -6.916139e-01    -7.222674e-01    5.000000e-01     5.545470e-02         5.254105e-02         
5.280000e+01   -1.018949e+00    -2.703627e-01    5.556769e-01     -8.213201e-01    -5.704676e-01    5.000000e-01     5.567689e-02         5.274046e-02         
5.300000e+01   -1.052643e+00    -6.116556e-02    5.558992e-01     -9.182828e-01    -3.959252e-01    5.000000e-01     5.589916e-02         5.293986e-02         
5.320000e+01   -1.043823e+00    1.505863e-01     5.561215e-01     -9.786365e-01    -2.055984e-01    5.000000e-01     5.612152e-02         5.313926e-02         
5.340000e+01   -9.928294e-01    3.563392e-01     5.563440e-01     -9.999750e-01    -7.075052e-03    5.000000e-01     5.634396e-02         5.333865e-02         
5.360000e+01   -9.017050e-01    5.477783e-01     5.565665e-01     -9.814476e-01    1.917303e-01     5.000000e-01     5.656650e-02         5.353804e-02         
5.380000e+01   -7.741152e-01    7.171638e-01     5.567891e-01     -9.237931e-01    3.828920e-01     5.000000e-01     5.678913e-02         5.373743e-02         
5.400000e+01   -6.152002e-01    8.576435e-01     5.570118e-01     -8.293098e-01    5.587890e-01     5.000000e-01     5.701184e-02         5.393681e-02         
5.420000e+01   -4.313675e-01    9.635307e-01     5.572346e-01     -7.017646e-01    7.124089e-01     5.000000e-01     5.723465e-02         5.413618e-02         
5.440000e+01   -2.300340e-01    1.030534e+00     5.574575e-01     -5.462422e-01    8.376273e-01     5.000000e-01     5.745754e-02         5.433556e-02         
5.460000e+01   -1.932657e-02    1.055930e+00     5.576805e-01     -3.689429e-01    9.294521e-01     5.000000e-01     5.768053e-02         5.453492e-02         
5.480000e+01   1.922459e-01     1.038676e+00     5.579036e-01     -1.769350e-01    9.842225e-01     5.000000e-01     5.790360e-02         5.473429e-02         
5.500000e+01   3.961363e-01     9.794537e-01     5.581268e-01     2.212676e-02     9.997552e-01     5.000000e-01     5.812676e-02         5.493364e-02         
5.520000e+01   5.841043e-01     8.806374e-01     5.583500e-01     2.203064e-01     9.754307e-01     5.000000e-01     5.835001e-02         5.513300e-02         
5.540000e+01   7.485497e-01     7.462038e-01     5.585734e-01     4.097031e-01     9.122189e-01     5.000000e-01     5.857335e-02         5.533235e-02         
5.560000e+01   8.828194e-01     5.815698e-01     5.587968e-01     5.827662e-01     8.126398e-01     5.000000e-01     5.879678e-02         5.553169e-02         
5.580000e+01   9.814770e-01     3.933745e-01     5.590203e-01     7.325963e-01     6.806634e-01     5.000000e-01     5.902030e-02         5.573104e-02         
5.600000e+01   1.040522e+00     1.892116e-01     5.592439e-01     8.532201e-01     5.215510e-01     5.000000e-01     5.924391e-02         5.593037e-02         
5.620000e+01   1.057554e+00     -2.267711e-02    5.594676e-01     9.398287e-01     3.416460e-01     5.000000e-01     5.946760e-02         5.612970e-02         
5.640000e+01   1.031868e+00     -2.337344e-01    5.596914e-01     9.889693e-01     1.481207e-01     5.000000e-01     5.969139e-02         5.632903e-02         
5.660000e+01   9.644835e-01     -4.354333e-01    5.599153e-01     9.986828e-01     -5.130969e-02    5.000000e-01     5.991527e-02         5.652836e-02         
5.680000e+01   8.581072e-01     -6.196213e-01    5.601392e-01     9.685820e-01     -2.486946e-01    5.000000e-01     6.013923e-02         5.672767e-02         
5.700000e+01   7.170208e-01     -7.788503e-01    5.603633e-01     8.998668e-01     -4.361648e-01    5.000000e-01     6.036329e-02         5.692699e-02         
5.720000e+01   5.469103e-01     -9.066775e-01    5.605874e-01     7.952768e-01     -6.062464e-01    5.000000e-01     6.058743e-02         5.712630e-02         
5.740000e+01   3.546366e-01     -9.979260e-01    5.608117e-01     6.589817e-01     -7.521590e-01    5.000000e-01     6.081167e-02         5.732560e-02         
5.760000e+01   1.479587e-01     -1.048895e+00    5.610360e-01     4.964150e-01     -8.680853e-01    5.000000e-01     6.103599e-02         5.752490e-02         
5.780000e+01   -6.477946e-02    -1.057509e+00    5.612604e-01     3.140578e-01     -9.494039e-01    5.000000e-01     6.126041e-02         5.772420e-02         
5.800000e+01   -2.749856e-01    -1.023403e+00    5.614849e-01     1.191801e-01     -9.928726e-01    5.000000e-01     6.148491e-02         5.792349e-02         
5.820000e+01   -4.741664e-01    -9.479374e-01    5.617095e-01     -8.044888e-02    -9.967587e-01    5.000000e-01     6.170951e-02         5.812278e-02         
5.840000e+01   -6.542705e-01    -8.341453e-01    5.619342e-01     -2.768706e-01    -9.609072e-01    5.000000e-01     6.193419e-02         5.832206e-02         
5.860000e+01   -8.080142e-01    -6.866083e-01    5.621590e-01     -4.622545e-01    -8.867473e-01    5.000000e-01     6.215896e-02         5.852134e-02         
5.880000e+01   -9.291756e-01    -5.112733e-01    5.623838e-01     -6.292096e-01    -7.772356e-01    5.000000e-01     6.238383e-02         5.872061e-02         
5.900000e+01   -1.012847e+00    -3.152127e-01    5.626088e-01     -7.710802e-01    -6.367380e-01    5.000000e-01     6.260878e-02         5.891988e-02         
5.920000e+01   -1.055632e+00    -1.063391e-01    5.628338e-01     -8.822103e-01    -4.708556e-01    5.000000e-01     6.283383e-02         5.911914e-02         
5.940000e+01   -1.055788e+00    1.069141e-01     5.630590e-01     -9.581694e-01    -2.862018e-01    5.000000e-01     6.305896e-02         5.931840e-02         
5.960000e+01   -1.013289e+00    3.159333e-01     5.632842e-01     -9.959293e-01    -9.013791e-02    5.000000e-01     6.328418e-02         5.951766e-02         
5.980000e+01   -9.298365e-01    5.122725e-01     5.635095e-01     -9.939847e-01    1.095195e-01     5.000000e-01     6.350950e-02         5.971691e-02         
6.000000e+01   -8.087853e-01    6.879943e-01     5.637349e-01     -9.524130e-01    3.048106e-01     5.000000e-01     6.373490e-02         5.991615e-02         
6.020000e+01   -6.550107e-01    8.359915e-01     5.639604e-01     -8.728716e-01    4.879500e-01     5.000000e-01     6.396039e-02         6.011539e-02         
6.040000e+01   -4.747122e-01    9.502738e-01     5.641860e-01     -7.585316e-01    6.516363e-01     5.000000e-01     6.418598e-02         6.031462e-02         
6.060000e+01   -2.751632e-01    1.026211e+00     5.644117e-01     -6.139513e-01    7.893439e-01     5.000000e-01     6.441165e-02         6.051385e-02         
6.080000e+01   -6.441779e-02    1.060719e+00     5.646374e-01     -4.448948e-01    8.955829e-01     5.000000e-01     6.463742e-02         6.071308e-02         
6.100000e+01   1.490144e-01     1.052388e+00     5.648633e-01     -2.581016e-01    9.661178e-01     5.000000e-01     6.486327e-02         6.091230e-02         
6.120000e+01   3.565118e-01     1.001538e+00     5.650892e-01     -6.101882e-02    9.981366e-01     5.000000e-01     6.508922e-02         6.111152e-02         
6.140000e+01   5.496891e-01     9.102046e-01     5.653153e-01     1.384966e-01     9.903629e-01     5.000000e-01     6.531525e-02         6.131073e-02         
6.160000e+01   7.207362e-01     7.820627e-01     5.655414e-01     3.324907e-01     9.431065e-01     5.000000e-01     6.554138e-02         6.150993e-02         
6.180000e+01   8.627340e-01     6.222742e-01     5.657676e-01     5.132293e-01     8.582515e-01     5.000000e-01     6.576760e-02         6.170913e-02         
6.200000e+01   9.699342e-01     4.372819e-01     5.659939e-01     6.735072e-01     7.391807e-01     5.000000e-01     6.599390e-02         6.190833e-02         
6.220000e+01   1.037992e+00     2.345494e-01     5.662203e-01     8.069344e-01     5.906411e-01     5.000000e-01     6.622030e-02         6.210752e-02         
6.240000e+01   1.064142e+00     2.226005e-02     5.664468e-01     9.081917e-01     4.185545e-01     5.000000e-01     6.644679e-02         6.230671e-02         
6.260000e+01   1.047311e+00     -1.910135e-01    5.666734e-01     9.732423e-01     2.297814e-01     5.000000e-01     6.667337e-02         6.250589e-02         
6.280000e+01   9.881622e-01     -3.966555e-01    5.669000e-01     9.994927e-01     3.184769e-02     5.000000e-01     6.690004e-02         6.270507e-02         
6.300000e+01   8.890678e-01     -5.863548e-01    5.671268e-01     9.858966e-01     -1.673557e-01    5.000000e-01     6.712680e-02         6.290424e-02         
6.320000e+01   7.540155e-01     -7.524413e-01    5.673536e-01     9.329958e-01     -3.598871e-01    5.000000e-01     6.735365e-02         6.310340e-02         
6.340000e+01   5.884470e-01     -8.881956e-01    5.675806e-01     8.428995e-01     -5.380710e-01    5.000000e-01     6.758059e-02         6.330256e-02         
6.360000e+01   3.990389e-01     -9.881210e-01    5.678076e-01     7.191994e-01     -6.948037e-01    5.000000e-01     6.780762e-02         6.350172e-02         
6.380000e+01   1.934339e-01     -1.048166e+00    5.680347e-01     5.668271e-01     -8.238368e-01    5.000000e-01     6.803474e-02         6.370087e-02         
6.400000e+01   -2.006805e-02    -1.065890e+00    5.682620e-01     3.918572e-01     -9.200260e-01    5.000000e-01     6.826196e-02         6.390002e-02         
6.420000e+01   -2.328447e-01    -1.040558e+00    5.684893e-01     2.012652e-01     -9.795368e-01    5.000000e-01     6.848926e-02         6.409916e-02         
6.440000e+01   -4.362995e-01    -9.731784e-01    5.687167e-01     2.649395e-03     -9.999965e-01    5.000000e-01     6.871666e-02         6.429829e-02         
6.460000e+01   -6.222091e-01    -8.664549e-01    5.689441e-01     -1.960720e-01    -9.805895e-01    5.000000e-01     6.894414e-02         6.449742e-02         
6.480000e+01   -7.830559e-01    -7.246840e-01    5.691717e-01     -3.869767e-01    -9.220895e-01    5.000000e-01     6.917172e-02         6.469655e-02         
6.500000e+01   -9.123316e-01    -5.535791e-01    5.693994e-01     -5.624539e-01    -8.268287e-01    5.000000e-01     6.939939e-02         6.489567e-02         
6.520000e+01   -1.004801e+00    -3.600412e-01    5.696272e-01     -7.155077e-01    -6.986048e-01    5.000000e-01     6.962715e-02         6.509479e-02         
6.540000e+01   -1.056713e+00    -1.518802e-01    5.698550e-01     -8.400366e-01    -5.425298e-01    5.000000e-01     6.985500e-02         6.529390e-02         
6.560000e+01   -1.065955e+00    6.249999e-02     5.700829e-01     -9.310758e-01    -3.648258e-01    5.000000e-01     7.008294e-02         6.549300e-02         
6.580000e+01   -1.032136e+00    2.744410e-01     5.703110e-01     -9.849960e-01    -1.725774e-01    5.000000e-01     7.031098e-02         6.569210e-02         
6.600000e+01   -9.566048e-01    4.753793e-01     5.705391e-01     -9.996475e-01    2.655115e-02     5.000000e-01     7.053910e-02         6.589120e-02         
6.620000e+01   -8.423969e-01    6.571926e-01     5.707673e-01     -9.744462e-01    2.246212e-01     5.000000e-01     7.076732e-02         6.609028e-02         
6.640000e+01   -6.941104e-01    8.125282e-01     5.709956e-01     -9.103968e-01    4.137363e-01     5.000000e-01     7.099562e-02         6.628937e-02         
6.660000e+01   -5.177225e-01    9.350997e-01     5.712240e-01     -8.100527e-01    5.863570e-01     5.000000e-01     7.122402e-02         6.648845e-02         
6.680000e+01   -3.203482e-01    1.019942e+00     5.714525e-01     -6.774145e-01    7.356016e-01     5.000000e-01     7.145251e-02         6.668752e-02         
6.700000e+01   -1.099528e-01    1.063613e+00     5.716811e-01     -5.177698e-01    8.555200e-01     5.000000e-01     7.168109e-02         6.688659e-02         
6.720000e+01   1.049689e-01     1.064331e+00     5.719098e-01     -3.374833e-01    9.413315e-01     5.000000e-01     7.190977e-02         6.708565e-02         
6.740000e+01   3.157358e-01     1.022051e+00     5.721385e-01     -1.437424e-01    9.896151e-01     5.000000e-01     7.213853e-02         6.728471e-02         
6.760000e+01   5.138312e-01     9.384627e-01     5.723674e-01     5.572906e-02     9.984459e-01     5.000000e-01     7.236738e-02         6.748376e-02         
6.780000e+01   6.912471e-01     8.169272e-01     5.725963e-01     2.529788e-01     9.674718e-01     5.000000e-01     7.259633e-02         6.768281e-02         
6.800000e+01   8.408076e-01     6.623392e-01     5.728254e-01     4.401430e-01     8.979277e-01     5.000000e-01     7.282537e-02         6.788185e-02         
6.820000e+01   9.564593e-01     4.809309e-01     5.730545e-01     6.097602e-01     7.925860e-01     5.000000e-01     7.305450e-02         6.808089e-02         
6.840000e+01   1.033516e+00     2.800204e-01     5.732837e-01     7.550681e-01     6.556464e-01     5.000000e-01     7.328372e-02         6.827992e-02         
6.860000e+01   1.068850e+00     6.771675e-02     5.735130e-01     8.702738e-01     4.925682e-01     5.000000e-01     7.351304e-02         6.847894e-02         
6.880000e+01   1.061016e+00     -1.474076e-01    5.737424e-01     9.507845e-01     3.098530e-01     5.000000e-01     7.374244e-02         6.867796e-02         
6.900000e+01   1.010315e+00     -3.566627e-01    5.739719e-01     9.933904e-01     1.147848e-01     5.000000e-01     7.397194e-02         6.887697e-02         
6.920000e+01   9.187757e-01     -5.515924e-01    5.742015e-01     9.963929e-01     -8.485944e-02    5.000000e-01     7.420153e-02         6.907598e-02         
6.940000e+01   7.900818e-01     -7.243157e-01    5.744312e-01     9.596724e-01     -2.811206e-01    5.000000e-01     7.443121e-02         6.927499e-02         
6.960000e+01   6.294170e-01     -8.678457e-01    5.746610e-01     8.846928e-01     -4.661744e-01    5.000000e-01     7.466098e-02         6.947398e-02         
6.980000e+01   4.432595e-01     -9.763722e-01    5.748908e-01     7.744433e-01     -6.326433e-01    5.000000e-01     7.489084e-02         6.967298e-02         
7.000000e+01   2.391199e-01     -1.045497e+00    5.751208e-01     6.333192e-01     -7.738907e-01    5.000000e-01     7.512080e-02         6.987196e-02         
7.020000e+01   2.523812e-02     -1.072411e+00    5.753508e-01     4.669466e-01     -8.842855e-01    5.000000e-01     7.535085e-02         7.007094e-02         
7.040000e+01   -1.897488e-01    -1.056010e+00    5.755810e-01     2.819584e-01     -9.594266e-01    5.000000e-01     7.558099e-02         7.026992e-02         
7.060000e+01   -3.971558e-01    -9.969402e-01    5.758112e-01     8.572935e-02     -9.963185e-01    5.000000e-01     7.581122e-02         7.046889e-02         
7.080000e+01   -5.886007e-01    -8.975702e-01    5.760415e-01     -1.139175e-01    -9.934902e-01    5.000000e-01     7.604155e-02         7.066785e-02         
7.100000e+01   -7.563428e-01    -7.618986e-01    5.762720e-01     -3.090227e-01    -9.510547e-01    5.000000e-01     7.627196e-02         7.086681e-02         
7.120000e+01   -8.935956e-01    -5.953921e-01    5.765025e-01     -4.918082e-01    -8.707035e-01    5.000000e-01     7.650247e-02         7.106576e-02         
7.140000e+01   -9.948022e-01    -4.047651e-01    5.767331e-01     -6.549869e-01    -7.556402e-01    5.000000e-01     7.673307e-02         7.126471e-02         
7.160000e+01   -1.055859e+00    -1.977094e-01    5.769638e-01     -7.920533e-01    -6.104519e-01    5.000000e-01     7.696377e-02         7.146365e-02         
7.180000e+01   -1.074284e+00    1.741661e-02     5.771946e-01     -8.975431e-01    -4.409268e-01    5.000000e-01     7.719455e-02         7.166259e-02         
7.200000e+01   -1.049315e+00    2.319250e-01     5.774254e-01     -9.672506e-01    -2.538234e-01    5.000000e-01     7.742543e-02         7.186152e-02         
7.220000e+01   -9.819435e-01    4.371495e-01     5.776564e-01     -9.983969e-01    -5.660077e-02    5.000000e-01     7.765640e-02         7.206044e-02         
7.240000e+01   -8.748748e-01    6.247952e-01     5.778875e-01     -9.897403e-01    1.428783e-01     5.000000e-01     7.788746e-02         7.225936e-02         
7.260000e+01   -7.324182e-01    7.872743e-01     5.781186e-01     -9.416258e-01    3.366613e-01     5.000000e-01     7.811862e-02         7.245828e-02         
7.280000e+01   -5.603150e-01    9.180124e-01     5.783499e-01     -8.559717e-01    5.170227e-01     5.000000e-01     7.834986e-02         7.265718e-02         
7.300000e+01   -3.655062e-01    1.011715e+00     5.785812e-01     -7.361927e-01    6.767720e-01     5.000000e-01     7.858120e-02         7.285608e-02         
7.320000e+01   -1.558531e-01    1.064582e+00     5.788126e-01     -5.870640e-01    8.095405e-01     5.000000e-01     7.881264e-02         7.305498e-02         
7.340000e+01   6.018043e-02     1.074461e+00     5.790442e-01     -4.145310e-01    9.100352e-01     5.000000e-01     7.904416e-02         7.325387e-02         
7.360000e+01   2.738690e-01     1.040936e+00     5.792758e-01     -2.254719e-01    9.742497e-01     5.000000e-01     7.927578e-02         7.345275e-02         
7.380000e+01   4.765788e-01     9.653433e-01     5.795075e-01     -2.742392e-02    9.996239e-01     5.000000e-01     7.950749e-02         7.365163e-02         
7.400000e+01   6.601159e-01     8.507206e-01     5.797393e-01     1.717173e-01     9.851463e-01     5.000000e-01     7.973929e-02         7.385051e-02         
7.420000e+01   8.170577e-01     7.016830e-01     5.799712e-01     3.640128e-01     9.313940e-01     5.000000e-01     7.997119e-02         7.404937e-02         
7.440000e+01   9.410532e-01     5.242378e-01     5.802032e-01     5.417962e-01     8.405099e-01     5.000000e-01     8.020318e-02         7.424823e-02         
7.460000e+01   1.027080e+00     3.255425e-01     5.804353e-01     6.979799e-01     7.161174e-01     5.000000e-01     8.043526e-02         7.444709e-02         
7.480000e+01   1.071647e+00     1.136157e-01     5.806674e-01     8.263373e-01     5.631755e-01     5.000000e-01     8.066743e-02         7.464594e-02         
7.500000e+01   1.072937e+00     -1.029860e-01    5.808997e-01     9.217513e-01     3.877816e-01     5.000000e-01     8.089970e-02         7.484478e-02         
7.520000e+01   1.030881e+00     -3.155136e-01    5.811321e-01     9.804179e-01     1.969281e-01     5.000000e-01     8.113206e-02         7.504362e-02         
7.540000e+01   9.471605e-01     -5.153795e-01    5.813645e-01     9.999984e-01     -1.776313e-03    5.000000e-01     8.136451e-02         7.524245e-02         
7.560000e+01   8.251414e-01     -6.945040e-01    5.815971e-01     9.797121e-01     -2.004099e-01    5.000000e-01     8.159706e-02         7.544127e-02         
7.580000e+01   6.697378e-01     -8.456422e-01    5.818297e-01     9.203678e-01     -3.910538e-01    5.000000e-01     8.182970e-02         7.564009e-02         
7.600000e+01   4.872146e-01     -9.626769e-01    5.820624e-01     8.243313e-01     -5.661076e-01    5.000000e-01     8.206243e-02         7.583890e-02         
7.620000e+01   2.849349e-01     -1.040866e+00    5.822953e-01     6.954314e-01     -7.185925e-01    5.000000e-01     8.229525e-02         7.603771e-02         
7.640000e+01   7.106295e-02     -1.077036e+00    5.825282e-01     5.388067e-01     -8.424294e-01    5.000000e-01     8.252817e-02         7.623651e-02         
7.660000e+01   -1.457655e-01    -1.069708e+00    5.827612e-01     3.607016e-01     -9.326813e-01    5.000000e-01     8.276118e-02         7.643531e-02         
7.680000e+01   -3.567917e-01    -1.019161e+00    5.829943e-01     1.682164e-01     -9.857501e-01    5.000000e-01     8.299429e-02         7.663409e-02         
7.700000e+01   -5.534880e-01    -9.274190e-01    5.832275e-01     -3.097503e-02    -9.995202e-01    5.000000e-01     8.322748e-02         7.683288e-02         
7.720000e+01   -7.279021e-01    -7.981730e-01    5.834608e-01     -2.289316e-01    -9.734425e-01    5.000000e-01     8.346078e-02         7.703165e-02         
7.740000e+01   -8.729786e-01    -6.366291e-01    5.836942e-01     -4.177614e-01    -9.085568e-01    5.000000e-01     8.369416e-02         7.723042e-02         
7.760000e+01   -9.828449e-01    -4.493008e-01    5.839276e-01     -5.899363e-01    -8.074498e-01    5.000000e-01     8.392764e-02         7.742919e-02         
7.780000e+01   -1.053048e+00    -2.437458e-01    5.841612e-01     -7.385924e-01    -6.741523e-01    5.000000e-01     8.416121e-02         7.762795e-02         
7.800000e+01   -1.080736e+00    -2.826129e-02    5.843949e-01     -8.578031e-01    -5.139785e-01    5.000000e-01     8.439487e-02         7.782670e-02         
7.820000e+01   -1.064774e+00    1.884512e-01     5.846286e-01     -9.428159e-01    -3.333139e-01    5.000000e-01     8.462863e-02         7.802544e-02         
7.840000e+01   -1.005788e+00    3.976370e-01     5.848625e-01     -9.902416e-01    -1.393612e-01    5.000000e-01     8.486248e-02         7.822418e-02         
7.860000e+01   -9.061450e-01    5.908418e-01     5.850964e-01     -9.981895e-01    6.014734e-02     5.000000e-01     8.509643e-02         7.842292e-02         
7.880000e+01   -7.698537e-01    7.602540e-01     5.853305e-01     -9.663427e-01    2.572580e-01     5.000000e-01     8.533047e-02         7.862164e-02         
7.900000e+01   -6.024059e-01    8.990197e-01     5.855646e-01     -8.959709e-01    4.441127e-01     5.000000e-01     8.556460e-02         7.882037e-02         
7.920000e+01   -4.105538e-01    1.001520e+00     5.857988e-01     -7.898796e-01    6.132619e-01     5.000000e-01     8.579882e-02         7.901908e-02         
7.940000e+01   -2.020386e-01    1.063601e+00     5.860331e-01     -6.522983e-01    7.579624e-01     5.000000e-01     8.603314e-02         7.921779e-02         
7.960000e+01   1.472230e-02     1.082737e+00     5.862676e-01     -4.887119e-01    8.724453e-01     5.000000e-01     8.626756e-02         7.941649e-02         
7.980000e+01   2.309752e-01     1.058137e+00     5.865021e-01     -3.056420e-01    9.521465e-01     5.000000e-01     8.650206e-02         7.961519e-02         
8.000000e+01   4.379831e-01     9.907796e-01     5.867367e-01     -1.103872e-01    9.938887e-01     5.000000e-01     8.673666e-02         7.981388e-02         
8.020000e+01   6.273794e-01     8.833673e-01     5.869714e-01     8.926835e-02     9.960076e-01     5.000000e-01     8.697136e-02         8.001256e-02         
8.040000e+01   7.915052e-01     7.402241e-01     5.872061e-01     2.853651e-01     9.584189e-01     5.000000e-01     8.720615e-02         8.021124e-02         
8.060000e+01   9.237200e-01     5.671186e-01     5.874410e-01     4.700852e-01     8.826210e-01     5.000000e-01     8.744103e-02         8.040991e-02         
8.080000e+01   1.018669e+00     3.710322e-01     5.876760e-01     6.360645e-01     7.716359e-01     5.000000e-01     8.767601e-02         8.060857e-02         
8.100000e+01   1.072502e+00     1.598777e-01     5.879111e-01     7.766860e-01     6.298880e-01     5.000000e-01     8.791108e-02         8.080723e-02         
8.120000e+01   1.083028e+00     -5.782030e-02    5.881462e-01     8.863434e-01     4.630285e-01     5.000000e-01     8.814624e-02         8.100588e-02         
8.140000e+01   1.049803e+00     -2.732695e-01    5.883815e-01     9.606651e-01     2.777095e-01     5.000000e-01     8.838150e-02         8.120452e-02         
8.160000e+01   9.741533e-01     -4.777647e-01    5.886169e-01     9.966881e-01     8.131910e-02     5.000000e-01     8.861685e-02         8.140316e-02         
8.180000e+01   8.591173e-01     -6.630401e-01    5.888523e-01     9.929763e-01     -1.183132e-01    5.000000e-01     8.885230e-02         8.160179e-02         
8.200000e+01   7.093269e-01     -8.216027e-01    5.890878e-01     9.496777e-01     -3.132288e-01    5.000000e-01     8.908784e-02         8.180042e-02         
8.220000e+01   5.308198e-01     -9.470361e-01    5.893235e-01     8.685184e-01     -4.956569e-01    5.000000e-01     8.932348e-02         8.199904e-02         
8.240000e+01   3.307962e-01     -1.034259e+00    5.895592e-01     7.527341e-01     -6.583247e-01    5.000000e-01     8.955920e-02         8.219765e-02         
8.260000e+01   1.173284e-01     -1.079733e+00    5.897950e-01     6.069406e-01     -7.947472e-01    5.000000e-01     8.979503e-02         8.239625e-02         
8.280000e+01   -1.009648e-01    -1.081604e+00    5.900309e-01     4.369502e-01     -8.994857e-01    5.000000e-01     9.003095e-02         8.259485e-02         
8.300000e+01   -3.152664e-01    -1.039779e+00    5.902670e-01     2.495401e-01     -9.683645e-01    5.000000e-01     9.026696e-02         8.279345e-02         
8.320000e+01   -5.169169e-01    -9.559304e-01    5.905031e-01     5.218161e-02     -9.986376e-01    5.000000e-01     9.050307e-02         8.299203e-02         
8.340000e+01   -6.977647e-01    -8.334285e-01    5.907393e-01     -1.472572e-01    -9.890982e-01    5.000000e-01     9.073927e-02         8.319061e-02         
8.360000e+01   -8.504951e-01    -6.772069e-01    5.909756e-01     -3.408254e-01    -9.401266e-01    5.000000e-01     9.097556e-02         8.338918e-02         
8.380000e+01   -9.689266e-01    -4.935638e-01    5.912120e-01     -5.208059e-01    -8.536751e-01    5.000000e-01     9.121195e-02         8.358775e-02         
8.400000e+01   -1.048261e+00    -2.899072e-01    5.914484e-01     -6.800235e-01    -7.331903e-01    5.000000e-01     9.144844e-02         8.378631e-02         
8.420000e+01   -1.085277e+00    -7.445690e-02    5.916850e-01     -8.121307e-01    -5.834755e-01    5.000000e-01     9.168502e-02         8.398486e-02         
8.440000e+01   -1.078463e+00    1.440876e-01     5.919217e-01     -9.118609e-01    -4.104994e-01    5.000000e-01     9.192169e-02         8.418341e-02         
8.460000e+01   -1.028076e+00    3.568985e-01     5.921585e-01     -9.752380e-01    -2.211579e-01    5.000000e-01     9.215846e-02         8.438195e-02         
8.480000e+01   -9.361349e-01    5.553757e-01     5.923953e-01     -9.997355e-01    -2.299962e-02    5.000000e-01     9.239532e-02         8.458048e-02         
8.500000e+01   -8.063370e-01    7.314952e-01     5.926323e-01     -9.843766e-01    1.760756e-01     5.000000e-01     9.263228e-02         8.477901e-02         
8.520000e+01   -6.439112e-01    8.781327e-01     5.928693e-01     -9.297738e-01    3.681313e-01     5.000000e-01     9.286933e-02         8.497753e-02         
8.540000e+01   -4.554065e-01    9.893523e-01     5.931065e-01     -8.381039e-01    5.455107e-01     5.000000e-01     9.310648e-02         8.517604e-02         
8.560000e+01   -2.484279e-01    1.060647e+00     5.933437e-01     -7.130213e-01    7.011423e-01     5.000000e-01     9.334372e-02         8.537455e-02         
8.580000e+01   -3.133005e-02    1.089119e+00     5.935811e-01     -5.595129e-01    8.288216e-01     5.000000e-01     9.358106e-02         8.557305e-02         
8.600000e+01   1.871204e-01     1.073603e+00     5.938185e-01     -3.836984e-01    9.234584e-01     5.000000e-01     9.381849e-02         8.577154e-02         
8.620000e+01   3.980985e-01     1.014707e+00     5.940560e-01     -1.925872e-01    9.812799e-01     5.000000e-01     9.405602e-02         8.597002e-02         
